"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Wind Direction (°)","Rain Rate (in/hr)","Daily Rain (in)","Relative Pressure (inHg)","Humidity (%)","Station Battery (V)","Absolute Pressure (inHg)"
2025-07-05T08:38:00-04:00,2025-07-05 08:38:00,68.7,68.4,56.9,6,8.9,97,0,0,30.19,66,,30.19
2025-07-05T08:23:00-04:00,2025-07-05 08:23:00,68,68,56.2,6,11.9,88,0,0,30.19,66,,30.19
2025-07-05T08:08:00-04:00,2025-07-05 08:08:00,67.1,67.1,56.2,5.8,9.8,77,0,0,30.2,68,4.39,30.2
2025-07-05T07:53:00-04:00,2025-07-05 07:53:00,66.2,66.2,55.7,6.3,9.8,67,0,0,30.19,69,,30.19
2025-07-05T07:38:00-04:00,2025-07-05 07:38:00,65.3,65.3,56,2,7.2,21,0,0,30.19,72,,30.19
2025-07-05T07:23:00-04:00,2025-07-05 07:23:00,64.8,64.8,55.9,2.5,6,20,0,0,30.19,73,,30.19
2025-07-05T07:08:00-04:00,2025-07-05 07:08:00,64.2,64.2,55.7,2.7,5.8,27,0,0,30.19,74,4.25,30.19
2025-07-05T06:53:00-04:00,2025-07-05 06:53:00,63.5,63.5,55.4,3.1,7.6,36,0,0,30.19,75,,30.19
2025-07-05T06:38:00-04:00,2025-07-05 06:38:00,62.8,62.8,55.5,0,1.3,69,0,0,30.18,77,,30.18
2025-07-05T06:23:00-04:00,2025-07-05 06:23:00,63,63,55.3,0.2,1.8,69,0,0,30.19,76,4.25,30.19
2025-07-05T06:08:00-04:00,2025-07-05 06:08:00,63.1,63.1,55,0.9,4,69,0,0,30.19,75,,30.19
2025-07-05T05:53:00-04:00,2025-07-05 05:53:00,63,63,54.9,2.9,7.2,57,0,0,30.19,75,,30.19
2025-07-05T05:38:00-04:00,2025-07-05 05:38:00,63,63,54.9,2.9,7.4,22,0,0,30.19,75,4.25,30.19
2025-07-05T05:23:00-04:00,2025-07-05 05:23:00,63.1,63.1,55,4.9,8.3,36,0,0,30.19,75,,30.19
2025-07-05T05:08:00-04:00,2025-07-05 05:08:00,61.9,61.9,55.3,4.3,8.3,54,0,0,30.18,79,,30.18
2025-07-05T04:53:00-04:00,2025-07-05 04:53:00,60.8,60.8,55.3,0,3.8,34,0,0,30.17,82,,30.17
2025-07-05T04:38:00-04:00,2025-07-05 04:38:00,63.1,63.1,55.4,0.9,6.7,34,0,0,30.16,76,4.26,30.16
2025-07-05T04:23:00-04:00,2025-07-05 04:23:00,63.1,63.1,55.4,2,6.5,40,0,0,30.16,76,,30.16
2025-07-05T04:08:00-04:00,2025-07-05 04:08:00,63.9,63.9,55.4,0.9,4.5,42,0,0,30.16,74,,30.16
2025-07-05T03:53:00-04:00,2025-07-05 03:53:00,64.2,64.2,55,3.8,8.7,36,0,0,30.17,72,,30.17
2025-07-05T03:38:00-04:00,2025-07-05 03:38:00,64.2,64.2,55.4,4,9.6,20,0,0,30.17,73,4.27,30.17
2025-07-05T03:23:00-04:00,2025-07-05 03:23:00,64,64,55.2,4.7,9.4,38,0,0,30.17,73,,30.17
2025-07-05T03:08:00-04:00,2025-07-05 03:08:00,64.2,64.2,55,6,10.5,33,0,0,30.18,72,,30.18
2025-07-05T02:53:00-04:00,2025-07-05 02:53:00,64.6,64.6,55.4,6.7,12.8,53,0,0,30.18,72,,30.18
2025-07-05T02:38:00-04:00,2025-07-05 02:38:00,64.8,64.8,55.2,6.7,11.2,38,0,0,30.18,71,4.27,30.18
2025-07-05T02:23:00-04:00,2025-07-05 02:23:00,64.9,64.9,54.9,6.3,10.5,38,0,0,30.17,70,,30.17
2025-07-05T02:08:00-04:00,2025-07-05 02:08:00,64.6,64.6,55,5.8,8.7,32,0,0,30.18,71,,30.18
2025-07-05T01:53:00-04:00,2025-07-05 01:53:00,64.6,64.6,55,6,7.8,23,0,0,30.18,71,4.27,30.18
2025-07-05T01:38:00-04:00,2025-07-05 01:38:00,64.6,64.6,55.4,6.3,8.9,28,0,0,30.17,72,,30.17
2025-07-05T01:23:00-04:00,2025-07-05 01:23:00,64.8,64.8,55.2,7.2,10.5,19,0,0,30.17,71,,30.17
2025-07-05T01:08:00-04:00,2025-07-05 01:08:00,64.8,64.8,55.6,6.7,9.8,17,0,0,30.17,72,,30.17
2025-07-05T00:53:00-04:00,2025-07-05 00:53:00,64.6,64.6,55.4,5.4,8.5,17,0,0,30.17,72,4.26,30.17
2025-07-05T00:38:00-04:00,2025-07-05 00:38:00,64.6,64.6,55.4,4.3,7.4,16,0,0,30.16,72,,30.16
2025-07-05T00:23:00-04:00,2025-07-05 00:23:00,64.9,64.9,55.3,5.1,7.6,21,0,0,30.16,71,,30.16
2025-07-05T00:08:00-04:00,2025-07-05 00:08:00,65.5,65.5,55.1,5.4,8.3,30,0,0,30.16,69,,30.16
2025-07-04T23:53:00-04:00,2025-07-04 23:53:00,65.7,65.7,55.2,5.1,7.6,20,0,0,30.17,69,4.28,30.17
2025-07-04T23:38:00-04:00,2025-07-04 23:38:00,66.2,66.2,55.3,5.4,7.8,10,0,0,30.16,68,,30.16
2025-07-04T23:23:00-04:00,2025-07-04 23:23:00,66.6,66.6,54.9,4.9,7.2,29,0,0,30.16,66,,30.16
2025-07-04T23:08:00-04:00,2025-07-04 23:08:00,66.9,66.9,54.7,5.1,7.6,22,0,0,30.16,65,,30.16
2025-07-04T22:53:00-04:00,2025-07-04 22:53:00,67.3,67.3,54.7,5.8,8.5,20,0,0,30.16,64,4.29,30.16
2025-07-04T22:38:00-04:00,2025-07-04 22:38:00,67.6,67.6,54.1,5.4,8.7,20,0,0,30.15,62,,30.15
2025-07-04T22:23:00-04:00,2025-07-04 22:23:00,68,68,54,5.6,7.4,20,0,0,30.15,61,,30.15
2025-07-04T22:08:00-04:00,2025-07-04 22:08:00,68.4,67.8,54,5.8,9.2,22,0,0,30.15,60,,30.15
2025-07-04T21:53:00-04:00,2025-07-04 21:53:00,68.7,68,53.3,4.9,7.8,37,0,0,30.14,58,4.29,30.14
2025-07-04T21:38:00-04:00,2025-07-04 21:38:00,69.1,68.4,53.7,5.6,9.2,43,0,0,30.14,58,,30.14
2025-07-04T21:23:00-04:00,2025-07-04 21:23:00,69.3,68.7,53.9,5.8,8.5,20,0,0,30.14,58,,30.14
2025-07-04T21:08:00-04:00,2025-07-04 21:08:00,69.4,68.7,53.5,3.1,8.3,3,0,0,30.14,57,,30.14
2025-07-04T20:53:00-04:00,2025-07-04 20:53:00,69.8,69.1,53.4,4.7,10.1,54,0,0,30.12,56,4.29,30.12
2025-07-04T20:38:00-04:00,2025-07-04 20:38:00,70.3,69.6,52.9,8.5,12.5,62,0,0,30.11,54,,30.11
2025-07-04T20:23:00-04:00,2025-07-04 20:23:00,70.7,70,52.7,7.4,12.8,51,0,0,30.11,53,,30.11
2025-07-04T20:08:00-04:00,2025-07-04 20:08:00,71.4,70.7,52.8,6.7,11.6,48,0,0,30.11,52,,30.11
2025-07-04T19:53:00-04:00,2025-07-04 19:53:00,71.8,71.1,53.2,6.9,14.1,55,0,0,30.11,52,4.43,30.11
2025-07-04T19:38:00-04:00,2025-07-04 19:38:00,72,71.3,52.9,6,11.2,48,0,0,30.1,51,,30.1
2025-07-04T19:23:00-04:00,2025-07-04 19:23:00,72.1,71.4,53,7.2,12.1,49,0,0,30.1,51,,30.1
2025-07-04T19:08:00-04:00,2025-07-04 19:08:00,72.7,72,52.4,8.3,14.5,57,0,0,30.09,49,,30.09
2025-07-04T18:53:00-04:00,2025-07-04 18:53:00,72.9,72.2,52.6,8.9,16.1,56,0,0,30.08,49,4.49,30.08
2025-07-04T18:38:00-04:00,2025-07-04 18:38:00,72.9,72.1,51.5,11,17,72,0,0,30.07,47,,30.07
2025-07-04T18:23:00-04:00,2025-07-04 18:23:00,72.7,71.9,51.9,12.1,22.6,74,0,0,30.07,48,,30.07
2025-07-04T18:08:00-04:00,2025-07-04 18:08:00,72.5,71.7,51.7,10.1,17,69,0,0,30.06,48,,30.06
2025-07-04T17:53:00-04:00,2025-07-04 17:53:00,72.5,71.7,51.1,11.6,21.7,70,0,0,30.06,47,4.49,30.06
2025-07-04T17:38:00-04:00,2025-07-04 17:38:00,72.1,71.2,50.7,11.2,21.5,58,0,0,30.06,47,,30.06
2025-07-04T17:23:00-04:00,2025-07-04 17:23:00,72.5,71.7,51.1,11,16.3,63,0,0,30.05,47,,30.05
2025-07-04T17:08:00-04:00,2025-07-04 17:08:00,72.7,71.8,50.1,12.1,19,68,0,0,30.05,45,,30.05
2025-07-04T16:53:00-04:00,2025-07-04 16:53:00,72.3,71.4,50.3,11.4,19.7,66,0,0,30.05,46,4.48,30.05
2025-07-04T16:38:00-04:00,2025-07-04 16:38:00,72.7,71.7,49.5,13,21.7,64,0,0,30.04,44,,30.04
2025-07-04T16:23:00-04:00,2025-07-04 16:23:00,72.5,71.6,49.9,12.5,21.7,57,0,0,30.04,45,,30.04
2025-07-04T16:08:00-04:00,2025-07-04 16:08:00,72.7,71.8,50.1,13.2,22.4,60,0,0,30.04,45,,30.04
2025-07-04T15:53:00-04:00,2025-07-04 15:53:00,72.1,71.1,49.6,13.2,23.7,79,0,0,30.04,45,4.49,30.04
2025-07-04T15:38:00-04:00,2025-07-04 15:38:00,72,71.1,50.1,13.4,22.4,83,0,0,30.04,46,,30.04
2025-07-04T15:23:00-04:00,2025-07-04 15:23:00,72.3,71.3,49.8,13,20.4,68,0,0,30.04,45,,30.04
2025-07-04T15:08:00-04:00,2025-07-04 15:08:00,72,71.1,50.1,13.9,22.8,51,0,0,30.04,46,,30.04
2025-07-04T14:53:00-04:00,2025-07-04 14:53:00,71.2,70.3,50.5,11.4,20.6,53,0,0,30.04,48,4.49,30.04
2025-07-04T14:38:00-04:00,2025-07-04 14:38:00,70.9,70,50.8,10.3,20.4,38,0,0,30.04,49,,30.04
2025-07-04T14:23:00-04:00,2025-07-04 14:23:00,70.9,69.9,50.2,11.4,21.3,56,0,0,30.04,48,,30.04
2025-07-04T14:08:00-04:00,2025-07-04 14:08:00,70.9,69.9,50.2,11.4,20.1,51,0,0,30.03,48,,30.03
2025-07-04T13:53:00-04:00,2025-07-04 13:53:00,70.7,69.7,49.5,13.2,21.9,69,0,0,30.03,47,4.5,30.03
2025-07-04T13:38:00-04:00,2025-07-04 13:38:00,70.9,69.9,50.2,12.5,21.9,67,0,0,30.03,48,,30.03
2025-07-04T13:23:00-04:00,2025-07-04 13:23:00,70.7,69.7,50,15.4,23.9,52,0,0,30.02,48,,30.02
2025-07-04T13:08:00-04:00,2025-07-04 13:08:00,70.5,69.5,49.9,13.4,20.1,63,0,0,30.02,48,,30.02
2025-07-04T12:53:00-04:00,2025-07-04 12:53:00,69.6,68.6,50.1,15,26.4,77,0,0,30.02,50,4.64,30.02
2025-07-04T12:38:00-04:00,2025-07-04 12:38:00,69.8,68.9,50.8,12.8,22.6,85,0,0,30.02,51,,30.02
2025-07-04T12:23:00-04:00,2025-07-04 12:23:00,69.4,68.5,51,15.9,23.3,77,0,0,30.02,52,,30.02
2025-07-04T12:08:00-04:00,2025-07-04 12:08:00,69.3,68.4,51.4,11.2,19.7,82,0,0,30.03,53,,30.03
2025-07-04T11:53:00-04:00,2025-07-04 11:53:00,68.7,67.8,51.4,10.3,19.2,70,0,0,30.03,54,4.68,30.03
2025-07-04T11:38:00-04:00,2025-07-04 11:38:00,68.7,67.9,52.4,11.9,17.7,76,0,0,30.03,56,,30.03
2025-07-04T11:23:00-04:00,2025-07-04 11:23:00,68.4,67.6,52.6,11.9,18.8,50,0,0,30.03,57,,30.03
2025-07-04T11:08:00-04:00,2025-07-04 11:08:00,68,68,53.1,11.2,20.4,53,0,0,30.02,59,,30.02
2025-07-04T10:53:00-04:00,2025-07-04 10:53:00,68.5,67.7,52.2,13.2,20.4,75,0,0,30.02,56,4.68,30.02
2025-07-04T10:38:00-04:00,2025-07-04 10:38:00,68.2,67.4,51.9,14.1,25.9,92,0,0,30.01,56,,30.01
2025-07-04T10:23:00-04:00,2025-07-04 10:23:00,67.6,67.6,52.8,14.3,23,80,0,0,30.01,59,,30.01
2025-07-04T10:08:00-04:00,2025-07-04 10:08:00,67.5,67.5,54,13,20.8,77,0,0,30.02,62,,30.02
2025-07-04T09:53:00-04:00,2025-07-04 09:53:00,67.1,67.1,54.5,12.8,23.5,66,0,0,30.02,64,4.63,30.02
2025-07-04T09:38:00-04:00,2025-07-04 09:38:00,67.5,67.5,54.5,11,17.4,74,0,0,30.02,63,,30.02
2025-07-04T09:23:00-04:00,2025-07-04 09:23:00,67.1,67.1,54.5,12.1,19.7,85,0,0,30.01,64,,30.01
2025-07-04T09:08:00-04:00,2025-07-04 09:08:00,66.9,66.9,54.3,14.5,24.4,72,0,0,30.01,64,,30.01
2025-07-04T08:53:00-04:00,2025-07-04 08:53:00,67.1,67.1,54.9,12.1,19.2,64,0,0,30.01,65,4.5,30.01
2025-07-04T08:38:00-04:00,2025-07-04 08:38:00,66.9,66.9,55.2,12.1,20.8,69,0,0,30.01,66,,30.01
2025-07-04T08:23:00-04:00,2025-07-04 08:23:00,66.2,66.2,56.1,9.4,15.7,75,0,0,30.01,70,,30.01
2025-07-04T08:08:00-04:00,2025-07-04 08:08:00,65.5,65.5,56.6,8.7,16.6,83,0,0,30.01,73,,30.01
2025-07-04T07:53:00-04:00,2025-07-04 07:53:00,64.8,64.8,57.1,8.3,17.9,81,0,0,30.01,76,4.27,30.01
2025-07-04T07:38:00-04:00,2025-07-04 07:38:00,64.4,64.4,57,7.6,12.8,81,0,0,30.01,77,,30.01
2025-07-04T07:23:00-04:00,2025-07-04 07:23:00,63.9,63.9,57.3,8.1,14.3,73,0,0,30,79,,30
2025-07-04T07:08:00-04:00,2025-07-04 07:08:00,63.7,63.7,57.4,9.4,15.9,79,0,0,30,80,,30
2025-07-04T06:53:00-04:00,2025-07-04 06:53:00,63.5,63.5,57.2,7.8,14.3,74,0,0,29.99,80,4.25,29.99
2025-07-04T06:38:00-04:00,2025-07-04 06:38:00,63.3,63.3,57.4,7.4,11.2,59,0,0,29.98,81,,29.98
2025-07-04T06:23:00-04:00,2025-07-04 06:23:00,63,63,57.8,6.9,11.2,69,0,0,29.98,83,,29.98
2025-07-04T06:08:00-04:00,2025-07-04 06:08:00,63.1,63.1,57.8,7.6,11.4,71,0,0,29.98,83,,29.98
2025-07-04T05:53:00-04:00,2025-07-04 05:53:00,63.3,63.3,58,6.7,11.6,73,0,0,29.98,83,4.25,29.98
2025-07-04T05:38:00-04:00,2025-07-04 05:38:00,63.7,63.7,58.4,6.5,10.1,66,0,0,29.97,83,,29.97
2025-07-04T05:23:00-04:00,2025-07-04 05:23:00,64,64,58.4,8.5,12.1,65,0,0,29.97,82,,29.97
2025-07-04T05:08:00-04:00,2025-07-04 05:08:00,64.2,64.2,58.9,8.3,12.5,66,0,0,29.96,83,,29.96
2025-07-04T04:53:00-04:00,2025-07-04 04:53:00,64.6,64.6,59.7,8.1,12.3,66,0,0,29.96,84,4.23,29.96
2025-07-04T04:38:00-04:00,2025-07-04 04:38:00,64.8,64.8,60.5,7.6,13.2,71,0,0,29.96,86,,29.96
2025-07-04T04:23:00-04:00,2025-07-04 04:23:00,64.6,64.6,61.3,4.7,8.3,47,0,0,29.96,89,,29.96
2025-07-04T04:08:00-04:00,2025-07-04 04:08:00,64.6,64.6,61.6,5.1,9.2,72,0,0,29.95,90,,29.95
2025-07-04T03:53:00-04:00,2025-07-04 03:53:00,64.4,64.4,62.3,2.2,5.4,40,0,0,29.94,93,4.26,29.94
2025-07-04T03:38:00-04:00,2025-07-04 03:38:00,64.6,64.6,62.2,1.8,3.8,40,0,0,29.94,92,,29.94
2025-07-04T03:23:00-04:00,2025-07-04 03:23:00,64.8,64.8,62.4,2.9,5.4,40,0,0,29.94,92,,29.94
2025-07-04T03:08:00-04:00,2025-07-04 03:08:00,64.9,64.9,62.5,3.6,5.8,40,0,0,29.94,92,,29.94
2025-07-04T02:53:00-04:00,2025-07-04 02:53:00,65.3,65.3,62.6,3.8,6.7,30,0,0,29.94,91,4.26,29.94
2025-07-04T02:38:00-04:00,2025-07-04 02:38:00,65.5,65.5,62.5,4.9,7.4,36,0,0,29.94,90,,29.94
2025-07-04T02:23:00-04:00,2025-07-04 02:23:00,65.3,65.3,62.6,4.5,7.6,27,0,0,29.94,91,,29.94
2025-07-04T02:08:00-04:00,2025-07-04 02:08:00,65.5,65.5,62.5,5.4,8.1,23,0,0,29.94,90,,29.94
2025-07-04T01:53:00-04:00,2025-07-04 01:53:00,65.7,65.7,62.7,6,8.1,23,0,0,29.93,90,4.27,29.93
2025-07-04T01:38:00-04:00,2025-07-04 01:38:00,65.7,65.7,62.7,4.5,7.4,31,0,0,29.93,90,,29.93
2025-07-04T01:23:00-04:00,2025-07-04 01:23:00,65.8,65.8,62.5,3.4,7.2,14,0,0,29.93,89,,29.93
2025-07-04T01:08:00-04:00,2025-07-04 01:08:00,66.4,66.4,61.7,3.6,6.9,9,0,0,29.93,85,,29.93
2025-07-04T00:53:00-04:00,2025-07-04 00:53:00,66.6,66.6,61.3,2.5,6.9,10,0,0,29.93,83,4.27,29.93
2025-07-04T00:38:00-04:00,2025-07-04 00:38:00,66.4,66.4,61.7,0.2,2,125,0,0,29.92,85,,29.92
2025-07-04T00:23:00-04:00,2025-07-04 00:23:00,66.4,66.4,61.1,4.3,7.2,125,0,0,29.92,83,,29.92
2025-07-04T00:08:00-04:00,2025-07-04 00:08:00,66.6,66.6,60.9,5.6,8.9,131,0,0,29.93,82,,29.93
2025-07-03T23:53:00-04:00,2025-07-03 23:53:00,65.8,65.8,61.5,3.1,5.1,127,0,0.03,29.92,86,4.28,29.92
2025-07-03T23:38:00-04:00,2025-07-03 23:38:00,66.7,66.7,60.7,3.4,6,118,0,0.03,29.92,81,,29.92
2025-07-03T23:23:00-04:00,2025-07-03 23:23:00,66.7,66.7,61,2,5.6,111,0,0.03,29.92,82,,29.92
2025-07-03T23:08:00-04:00,2025-07-03 23:08:00,67.1,67.1,61.1,5.1,8.1,109,0,0.03,29.92,81,,29.92
2025-07-03T22:53:00-04:00,2025-07-03 22:53:00,67.1,67.1,61.4,5.4,8.7,106,0,0.03,29.92,82,4.28,29.92
2025-07-03T22:38:00-04:00,2025-07-03 22:38:00,67.1,67.1,62.1,3.4,6.7,53,0,0.03,29.93,84,,29.93
2025-07-03T22:23:00-04:00,2025-07-03 22:23:00,67.3,67.3,62.3,0.2,5.6,95,0,0.03,29.92,84,,29.92
2025-07-03T22:08:00-04:00,2025-07-03 22:08:00,67.5,67.5,62.5,2.5,7.6,99,0,0.03,29.9,84,,29.9
2025-07-03T21:53:00-04:00,2025-07-03 21:53:00,67.8,67.8,62.1,6,8.7,90,0,0.03,29.9,82,4.28,29.9
2025-07-03T21:38:00-04:00,2025-07-03 21:38:00,68,68,62.3,5.6,8.7,106,0,0.03,29.9,82,,29.9
2025-07-03T21:23:00-04:00,2025-07-03 21:23:00,68.2,68.6,62.5,6.9,11.2,100,0,0.03,29.9,82,,29.9
2025-07-03T21:08:00-04:00,2025-07-03 21:08:00,68.4,68.7,62.3,6.3,9.6,96,0,0.03,29.89,81,,29.89
2025-07-03T20:53:00-04:00,2025-07-03 20:53:00,68.5,68.9,62.8,6.3,10.1,87,0,0.03,29.88,82,4.28,29.88
2025-07-03T20:38:00-04:00,2025-07-03 20:38:00,69.1,69.5,63,4.9,7.2,77,0,0.03,29.88,81,,29.88
2025-07-03T20:23:00-04:00,2025-07-03 20:23:00,69.6,70,62.8,4.7,7.8,82,0,0.03,29.87,79,,29.87
2025-07-03T20:08:00-04:00,2025-07-03 20:08:00,70,70.4,62.8,7.6,14.3,96,0,0.03,29.87,78,,29.87
2025-07-03T19:53:00-04:00,2025-07-03 19:53:00,70.5,71.1,64.4,8.7,15,95,0,0.03,29.86,81,4.33,29.86
2025-07-03T19:38:00-04:00,2025-07-03 19:38:00,70.5,71.2,65.1,5.1,8.5,76,0,0.03,29.86,83,,29.86
2025-07-03T19:23:00-04:00,2025-07-03 19:23:00,70.9,71.4,64.1,5.1,7.4,54,0,0.03,29.85,79,,29.85
2025-07-03T19:08:00-04:00,2025-07-03 19:08:00,71.8,72.3,63.8,2.2,5.8,105,0.03,0.02,29.84,76,,29.84
2025-07-03T18:53:00-04:00,2025-07-03 18:53:00,72.1,72.5,63.3,6.7,11.6,80,0,0.02,29.84,74,4.5,29.84
2025-07-03T18:38:00-04:00,2025-07-03 18:38:00,69.6,70.4,65.9,2.2,10.3,247,0,0.02,29.84,88,,29.84
2025-07-03T18:23:00-04:00,2025-07-03 18:23:00,69.8,70.6,65.7,3.4,5.1,292,0,0.02,29.83,87,,29.83
2025-07-03T18:08:00-04:00,2025-07-03 18:08:00,70.3,71,65.6,7.4,10.1,291,0,0.02,29.81,85,,29.81
2025-07-03T17:53:00-04:00,2025-07-03 17:53:00,71.2,72,66.1,6.3,9.4,302,0,0.02,29.8,84,4.31,29.8
2025-07-03T17:38:00-04:00,2025-07-03 17:38:00,70.7,71.5,66,7.4,8.9,305,0,0.02,29.8,85,,29.8
2025-07-03T17:23:00-04:00,2025-07-03 17:23:00,71.2,71.9,65.8,8.3,10.1,305,0,0.02,29.8,83,,29.8
2025-07-03T17:08:00-04:00,2025-07-03 17:08:00,72.5,73.2,66,6.9,8.9,301,0,0.02,29.8,80,,29.8
2025-07-03T16:53:00-04:00,2025-07-03 16:53:00,73.2,73.9,65.9,7.2,9.6,299,0,0.02,29.8,78,4.49,29.8
2025-07-03T16:38:00-04:00,2025-07-03 16:38:00,75,75.6,65.3,5.6,9.6,359,0,0.02,29.79,72,,29.79
2025-07-03T16:23:00-04:00,2025-07-03 16:23:00,74.5,75.2,66,0.2,1.6,118,0,0.02,29.79,75,,29.79
2025-07-03T16:08:00-04:00,2025-07-03 16:08:00,72.9,73.6,65.6,0,1.6,118,0,0.02,29.78,78,,29.78
2025-07-03T15:53:00-04:00,2025-07-03 15:53:00,71.4,72,65.3,1.1,3.6,118,0,0.02,29.78,81,4.5,29.78
2025-07-03T15:38:00-04:00,2025-07-03 15:38:00,69.6,70.3,65.2,2.7,6.3,118,0,0.02,29.79,86,,29.79
2025-07-03T15:23:00-04:00,2025-07-03 15:23:00,68.4,69.2,65.3,6,11,111,0,0.02,29.8,90,,29.8
2025-07-03T15:08:00-04:00,2025-07-03 15:08:00,68,68,65,5.6,8.7,112,0,0.02,29.82,90,,29.82
2025-07-03T14:53:00-04:00,2025-07-03 14:53:00,68.2,68.9,64.5,8.7,13,89,0,0.02,29.83,88,4.5,29.83
2025-07-03T14:38:00-04:00,2025-07-03 14:38:00,69.4,69.9,63.7,9.6,23,70,0.03,0.01,29.85,82,,29.85
2025-07-03T14:23:00-04:00,2025-07-03 14:23:00,73,73.5,64.2,15.4,108.3,45,0.03,0,29.85,74,,29.85
2025-07-03T14:08:00-04:00,2025-07-03 14:08:00,73.6,74.2,65.2,6,18.3,323,0,0,29.82,75,,29.82
2025-07-03T13:53:00-04:00,2025-07-03 13:53:00,74.3,74.8,64.7,6.3,9.6,311,0,0,29.82,72,4.66,29.82
2025-07-03T13:38:00-04:00,2025-07-03 13:38:00,74.5,75,64.5,6.9,9.8,303,0,0,29.82,71,,29.82
2025-07-03T13:23:00-04:00,2025-07-03 13:23:00,74.8,75.3,64.8,6.9,11.4,304,0,0,29.82,71,,29.82
2025-07-03T13:08:00-04:00,2025-07-03 13:08:00,74.5,75,64.9,7.4,14.1,291,0,0,29.83,72,,29.83
2025-07-03T12:53:00-04:00,2025-07-03 12:53:00,74.5,75.1,65.3,7.8,11.2,302,0,0,29.83,73,4.66,29.83
2025-07-03T12:38:00-04:00,2025-07-03 12:38:00,73.6,74.2,65.2,6,8.5,326,0,0,29.83,75,,29.83
2025-07-03T12:23:00-04:00,2025-07-03 12:23:00,74.8,75.4,65.2,6.9,10.7,302,0,0,29.83,72,,29.83
2025-07-03T12:08:00-04:00,2025-07-03 12:08:00,74.1,74.6,64.9,7.4,11.2,301,0,0,29.82,73,,29.82
2025-07-03T11:53:00-04:00,2025-07-03 11:53:00,74.1,74.6,64.9,9.6,12.5,304,0,0,29.83,73,4.65,29.83
2025-07-03T11:38:00-04:00,2025-07-03 11:38:00,75.6,76.2,65.1,8.9,13,301,0,0,29.83,70,,29.83
2025-07-03T11:23:00-04:00,2025-07-03 11:23:00,75.9,76.3,64.1,7.6,10.1,260,0,0,29.83,67,,29.83
2025-07-03T11:08:00-04:00,2025-07-03 11:08:00,75.4,75.9,64.5,7.2,9.6,259,0,0,29.83,69,,29.83
2025-07-03T10:53:00-04:00,2025-07-03 10:53:00,75.4,76,65.3,4.3,9.4,263,0,0,29.84,71,4.68,29.84
2025-07-03T10:38:00-04:00,2025-07-03 10:38:00,75.2,75.8,65.1,6.9,8.9,253,0,0,29.83,71,,29.83
2025-07-03T10:23:00-04:00,2025-07-03 10:23:00,74.8,75.5,65.9,3.6,8.1,249,0,0,29.84,74,,29.84
2025-07-03T10:08:00-04:00,2025-07-03 10:08:00,73.4,74.1,66.1,0.4,4,199,0,0,29.84,78,,29.84
2025-07-03T09:53:00-04:00,2025-07-03 09:53:00,72.5,73.3,66.3,0.4,1.8,198,0,0,29.85,81,4.64,29.85
2025-07-03T09:38:00-04:00,2025-07-03 09:38:00,72,72.9,67.2,0.2,1.6,198,0,0,29.85,85,,29.85
2025-07-03T09:23:00-04:00,2025-07-03 09:23:00,73,73.9,67.2,0.2,1.6,190,0,0,29.86,82,,29.86
2025-07-03T09:08:00-04:00,2025-07-03 09:08:00,73,73.8,66.8,0,2.5,188,0,0,29.86,81,,29.86
2025-07-03T08:53:00-04:00,2025-07-03 08:53:00,71.6,72.5,67.2,0,1.8,188,0,0,29.87,86,4.46,29.87
2025-07-03T08:38:00-04:00,2025-07-03 08:38:00,71.4,72.3,67.3,0,0,193,0,0,29.87,87,,29.87
2025-07-03T08:23:00-04:00,2025-07-03 08:23:00,70.7,71.6,67,0,0,193,0,0,29.87,88,,29.87
2025-07-03T08:08:00-04:00,2025-07-03 08:08:00,69.4,70.3,66.7,0,0,193,0,0,29.86,91,,29.86
2025-07-03T07:53:00-04:00,2025-07-03 07:53:00,67.8,67.8,65.7,0,1.1,198,0,0,29.87,93,4.33,29.87
2025-07-03T07:38:00-04:00,2025-07-03 07:38:00,67.1,67.1,65.6,1.1,2,206,0,0,29.87,95,,29.87
2025-07-03T07:23:00-04:00,2025-07-03 07:23:00,67.1,67.1,65.9,0.7,2.2,208,0,0,29.87,96,,29.87
2025-07-03T07:08:00-04:00,2025-07-03 07:08:00,66.6,66.6,65.7,0.4,2.9,208,0,0,29.87,97,,29.87
2025-07-03T06:53:00-04:00,2025-07-03 06:53:00,66,66,65.4,2.2,4.5,225,0,0,29.87,98,4.26,29.87
2025-07-03T06:38:00-04:00,2025-07-03 06:38:00,65.3,65.3,65,2,5.8,231,0,0,29.87,99,,29.87
2025-07-03T06:23:00-04:00,2025-07-03 06:23:00,64.9,64.9,64.9,3.1,5.6,231,0,0,29.87,100,,29.87
2025-07-03T06:08:00-04:00,2025-07-03 06:08:00,64.8,64.8,64.8,2.9,5.1,220,0,0,29.87,100,,29.87
2025-07-03T05:53:00-04:00,2025-07-03 05:53:00,64,64,64,0,1.6,213,0,0,29.87,100,4.26,29.87
2025-07-03T05:38:00-04:00,2025-07-03 05:38:00,64,64,64,0,0,213,0,0,29.86,100,,29.86
2025-07-03T05:23:00-04:00,2025-07-03 05:23:00,64.4,64.4,64.4,0,0,213,0,0,29.86,100,,29.86
2025-07-03T05:08:00-04:00,2025-07-03 05:08:00,64.4,64.4,64.4,0,0,218,0,0,29.86,100,,29.86
