"species","week","year","catch"
"american eel",30,2021,0
"northern puffer",30,2021,0
"lumpfish",30,2021,0
"white mullet",30,2021,0
"grubby",30,2021,1
"shortnose sturgeon",30,2021,0
"permit",30,2021,0
"crevalle jack",30,2021,0
"cunner",30,2021,0
"summer flounder",30,2021,0
"atlantic mackerel",30,2021,0
"fourspine stickleback",30,2021,0
"northern pipefish",31,2021,0
"shorthorn sculpin",31,2021,0
"atlantic tomcod",31,2021,0
"winter flounder",31,2021,29
"atlantic cod",31,2021,0
"american sand lance",31,2021,0
"mummichog",31,2021,1
"atlantic silverside",31,2021,924
"alewife",31,2021,58
"atlantic herring",31,2021,0
"striped bass",31,2021,0
"white hake",31,2021,0
"saithe",31,2021,0
"rock gunnel",31,2021,0
"american shad",31,2021,0
"atlantic menhaden",31,2021,0
"bluefish",31,2021,1
"ninespine stickleback",31,2021,0
"red hake",31,2021,0
"spotted hake",31,2021,0
"longhorn sculpin",31,2021,0
"threespine stickleback",31,2021,0
"blueback herring",31,2021,0
"american eel",31,2021,0
"northern puffer",31,2021,0
"lumpfish",31,2021,0
"white mullet",31,2021,0
"grubby",31,2021,0
"shortnose sturgeon",31,2021,0
"permit",31,2021,0
"crevalle jack",31,2021,0
"cunner",31,2021,0
"summer flounder",31,2021,0
"atlantic mackerel",31,2021,0
"fourspine stickleback",31,2021,0
"northern pipefish",32,2021,0
"shorthorn sculpin",32,2021,0
"atlantic tomcod",32,2021,0
"winter flounder",32,2021,5
"atlantic cod",32,2021,0
"american sand lance",32,2021,261
"mummichog",32,2021,1
"atlantic silverside",32,2021,180
"alewife",32,2021,1
"atlantic herring",32,2021,0
"striped bass",32,2021,0
"white hake",32,2021,0
"saithe",32,2021,0
"rock gunnel",32,2021,0
"american shad",32,2021,0
"atlantic menhaden",32,2021,0
"bluefish",32,2021,0
"ninespine stickleback",32,2021,0
"red hake",32,2021,0
"spotted hake",32,2021,0
"longhorn sculpin",32,2021,0
"threespine stickleback",32,2021,0
"blueback herring",32,2021,0
"american eel",32,2021,0
"northern puffer",32,2021,0
"lumpfish",32,2021,0
"white mullet",32,2021,0
"grubby",32,2021,1
"shortnose sturgeon",32,2021,0
"permit",32,2021,0
"crevalle jack",32,2021,0
"cunner",32,2021,0
"summer flounder",32,2021,0
"atlantic mackerel",32,2021,0
"fourspine stickleback",32,2021,0
"northern pipefish",33,2021,0
"shorthorn sculpin",33,2021,0
"atlantic tomcod",33,2021,0
"winter flounder",33,2021,11
"atlantic cod",33,2021,0
"american sand lance",33,2021,0
"mummichog",33,2021,360
"atlantic silverside",33,2021,1697
"alewife",33,2021,10
"atlantic herring",33,2021,0
"striped bass",33,2021,0
"white hake",33,2021,0
"saithe",33,2021,0
"rock gunnel",33,2021,0
"american shad",33,2021,0
"atlantic menhaden",33,2021,0
"bluefish",33,2021,0
"ninespine stickleback",33,2021,0
"red hake",33,2021,0
"spotted hake",33,2021,0
"longhorn sculpin",33,2021,0
"threespine stickleback",33,2021,0
"blueback herring",33,2021,0
"american eel",33,2021,0
"northern puffer",33,2021,0
"lumpfish",33,2021,0
"white mullet",33,2021,0
"grubby",33,2021,1
"shortnose sturgeon",33,2021,0
"permit",33,2021,0
"crevalle jack",33,2021,0
"cunner",33,2021,0
"summer flounder",33,2021,0
"atlantic mackerel",33,2021,0
"fourspine stickleback",33,2021,0
"northern pipefish",34,2021,0
"shorthorn sculpin",34,2021,0
"atlantic tomcod",34,2021,0
"winter flounder",34,2021,8
"atlantic cod",34,2021,0
"american sand lance",34,2021,2
"mummichog",34,2021,0
"atlantic silverside",34,2021,75
"alewife",34,2021,0
"atlantic herring",34,2021,0
"striped bass",34,2021,0
"white hake",34,2021,0
"saithe",34,2021,0
"rock gunnel",34,2021,0
"american shad",34,2021,0
"atlantic menhaden",34,2021,0
"bluefish",34,2021,0
"ninespine stickleback",34,2021,0
"red hake",34,2021,0
"spotted hake",34,2021,0
"longhorn sculpin",34,2021,0
"threespine stickleback",34,2021,0
"blueback herring",34,2021,0
"american eel",34,2021,0
"northern puffer",34,2021,0
"lumpfish",34,2021,0
"white mullet",34,2021,0
"grubby",34,2021,1
"shortnose sturgeon",34,2021,0
"permit",34,2021,0
"crevalle jack",34,2021,0
"cunner",34,2021,0
"summer flounder",34,2021,0
"atlantic mackerel",34,2021,0
"fourspine stickleback",34,2021,0
"northern pipefish",35,2021,NA
"shorthorn sculpin",35,2021,NA
"atlantic tomcod",35,2021,NA
"winter flounder",35,2021,NA
"atlantic cod",35,2021,NA
"american sand lance",35,2021,NA
"mummichog",35,2021,NA
"atlantic silverside",35,2021,NA
"alewife",35,2021,NA
"atlantic herring",35,2021,NA
"striped bass",35,2021,NA
"white hake",35,2021,NA
"saithe",35,2021,NA
"rock gunnel",35,2021,NA
"american shad",35,2021,NA
"atlantic menhaden",35,2021,NA
"bluefish",35,2021,NA
"ninespine stickleback",35,2021,NA
"red hake",35,2021,NA
"spotted hake",35,2021,NA
"longhorn sculpin",35,2021,NA
"threespine stickleback",35,2021,NA
"blueback herring",35,2021,NA
"american eel",35,2021,NA
"northern puffer",35,2021,NA
"lumpfish",35,2021,NA
"white mullet",35,2021,NA
"grubby",35,2021,NA
"shortnose sturgeon",35,2021,NA
"permit",35,2021,NA
"crevalle jack",35,2021,NA
"cunner",35,2021,NA
"summer flounder",35,2021,NA
"atlantic mackerel",35,2021,NA
"fourspine stickleback",35,2021,NA
"northern pipefish",36,2021,NA
"shorthorn sculpin",36,2021,NA
"atlantic tomcod",36,2021,NA
"winter flounder",36,2021,NA
"atlantic cod",36,2021,NA
"american sand lance",36,2021,NA
"mummichog",36,2021,NA
"atlantic silverside",36,2021,NA
"alewife",36,2021,NA
"atlantic herring",36,2021,NA
"striped bass",36,2021,NA
"white hake",36,2021,NA
"saithe",36,2021,NA
"rock gunnel",36,2021,NA
"american shad",36,2021,NA
"atlantic menhaden",36,2021,NA
"bluefish",36,2021,NA
"ninespine stickleback",36,2021,NA
"red hake",36,2021,NA
"spotted hake",36,2021,NA
"longhorn sculpin",36,2021,NA
"threespine stickleback",36,2021,NA
"blueback herring",36,2021,NA
"american eel",36,2021,NA
"northern puffer",36,2021,NA
"lumpfish",36,2021,NA
"white mullet",36,2021,NA
"grubby",36,2021,NA
"shortnose sturgeon",36,2021,NA
"permit",36,2021,NA
"crevalle jack",36,2021,NA
"cunner",36,2021,NA
"summer flounder",36,2021,NA
"atlantic mackerel",36,2021,NA
"fourspine stickleback",36,2021,NA
"northern pipefish",37,2021,NA
"shorthorn sculpin",37,2021,NA
"atlantic tomcod",37,2021,NA
"winter flounder",37,2021,NA
"atlantic cod",37,2021,NA
"american sand lance",37,2021,NA
"mummichog",37,2021,NA
"atlantic silverside",37,2021,NA
"alewife",37,2021,NA
"atlantic herring",37,2021,NA
"striped bass",37,2021,NA
"white hake",37,2021,NA
"saithe",37,2021,NA
"rock gunnel",37,2021,NA
"american shad",37,2021,NA
"atlantic menhaden",37,2021,NA
"bluefish",37,2021,NA
"ninespine stickleback",37,2021,NA
"red hake",37,2021,NA
"spotted hake",37,2021,NA
"longhorn sculpin",37,2021,NA
"threespine stickleback",37,2021,NA
"blueback herring",37,2021,NA
"american eel",37,2021,NA
"northern puffer",37,2021,NA
"lumpfish",37,2021,NA
"white mullet",37,2021,NA
"grubby",37,2021,NA
"shortnose sturgeon",37,2021,NA
"permit",37,2021,NA
"crevalle jack",37,2021,NA
"cunner",37,2021,NA
"summer flounder",37,2021,NA
"atlantic mackerel",37,2021,NA
"fourspine stickleback",37,2021,NA
"northern pipefish",38,2021,NA
"shorthorn sculpin",38,2021,NA
"atlantic tomcod",38,2021,NA
"winter flounder",38,2021,NA
"atlantic cod",38,2021,NA
"american sand lance",38,2021,NA
"mummichog",38,2021,NA
"atlantic silverside",38,2021,NA
"alewife",38,2021,NA
"atlantic herring",38,2021,NA
"striped bass",38,2021,NA
"white hake",38,2021,NA
"saithe",38,2021,NA
"rock gunnel",38,2021,NA
"american shad",38,2021,NA
"atlantic menhaden",38,2021,NA
"bluefish",38,2021,NA
"ninespine stickleback",38,2021,NA
"red hake",38,2021,NA
"spotted hake",38,2021,NA
"longhorn sculpin",38,2021,NA
"threespine stickleback",38,2021,NA
"blueback herring",38,2021,NA
"american eel",38,2021,NA
"northern puffer",38,2021,NA
"lumpfish",38,2021,NA
"white mullet",38,2021,NA
"grubby",38,2021,NA
"shortnose sturgeon",38,2021,NA
"permit",38,2021,NA
"crevalle jack",38,2021,NA
"cunner",38,2021,NA
"summer flounder",38,2021,NA
"atlantic mackerel",38,2021,NA
"fourspine stickleback",38,2021,NA
"northern pipefish",39,2021,NA
"shorthorn sculpin",39,2021,NA
"atlantic tomcod",39,2021,NA
"winter flounder",39,2021,NA
"atlantic cod",39,2021,NA
"american sand lance",39,2021,NA
"mummichog",39,2021,NA
"atlantic silverside",39,2021,NA
"alewife",39,2021,NA
"atlantic herring",39,2021,NA
"striped bass",39,2021,NA
"white hake",39,2021,NA
"saithe",39,2021,NA
"rock gunnel",39,2021,NA
"american shad",39,2021,NA
"atlantic menhaden",39,2021,NA
"bluefish",39,2021,NA
"ninespine stickleback",39,2021,NA
"red hake",39,2021,NA
"spotted hake",39,2021,NA
"longhorn sculpin",39,2021,NA
"threespine stickleback",39,2021,NA
"blueback herring",39,2021,NA
"american eel",39,2021,NA
"northern puffer",39,2021,NA
"lumpfish",39,2021,NA
"white mullet",39,2021,NA
"grubby",39,2021,NA
"shortnose sturgeon",39,2021,NA
"permit",39,2021,NA
"crevalle jack",39,2021,NA
"cunner",39,2021,NA
"summer flounder",39,2021,NA
"atlantic mackerel",39,2021,NA
"fourspine stickleback",39,2021,NA
"northern pipefish",22,2022,1
"shorthorn sculpin",22,2022,0
"atlantic tomcod",22,2022,1
"winter flounder",22,2022,7
"atlantic cod",22,2022,0
"american sand lance",22,2022,1
"mummichog",22,2022,1
"atlantic silverside",22,2022,2
"alewife",22,2022,0
"atlantic herring",22,2022,0
"striped bass",22,2022,0
"white hake",22,2022,0
"saithe",22,2022,0
"rock gunnel",22,2022,0
"american shad",22,2022,0
"atlantic menhaden",22,2022,0
"bluefish",22,2022,0
"ninespine stickleback",22,2022,0
"red hake",22,2022,0
"spotted hake",22,2022,0
"longhorn sculpin",22,2022,0
"threespine stickleback",22,2022,0
"blueback herring",22,2022,0
"american eel",22,2022,0
"northern puffer",22,2022,0
"lumpfish",22,2022,0
"white mullet",22,2022,0
"grubby",22,2022,0
"shortnose sturgeon",22,2022,0
"permit",22,2022,0
"crevalle jack",22,2022,0
"cunner",22,2022,0
"summer flounder",22,2022,0
"atlantic mackerel",22,2022,0
"fourspine stickleback",22,2022,0
"northern pipefish",23,2022,NA
"shorthorn sculpin",23,2022,NA
"atlantic tomcod",23,2022,NA
"winter flounder",23,2022,NA
"atlantic cod",23,2022,NA
"american sand lance",23,2022,NA
"mummichog",23,2022,NA
"atlantic silverside",23,2022,NA
"alewife",23,2022,NA
"atlantic herring",23,2022,NA
"striped bass",23,2022,NA
"white hake",23,2022,NA
"saithe",23,2022,NA
"rock gunnel",23,2022,NA
"american shad",23,2022,NA
"atlantic menhaden",23,2022,NA
"bluefish",23,2022,NA
"ninespine stickleback",23,2022,NA
"red hake",23,2022,NA
"spotted hake",23,2022,NA
"longhorn sculpin",23,2022,NA
"threespine stickleback",23,2022,NA
"blueback herring",23,2022,NA
"american eel",23,2022,NA
"northern puffer",23,2022,NA
"lumpfish",23,2022,NA
"white mullet",23,2022,NA
"grubby",23,2022,NA
"shortnose sturgeon",23,2022,NA
"permit",23,2022,NA
"crevalle jack",23,2022,NA
"cunner",23,2022,NA
"summer flounder",23,2022,NA
"atlantic mackerel",23,2022,NA
"fourspine stickleback",23,2022,NA
"northern pipefish",24,2022,0
"shorthorn sculpin",24,2022,0
"atlantic tomcod",24,2022,0
"winter flounder",24,2022,0
"atlantic cod",24,2022,0
"american sand lance",24,2022,0
"mummichog",24,2022,0
"atlantic silverside",24,2022,8
"alewife",24,2022,2
"atlantic herring",24,2022,2086
"striped bass",24,2022,0
"white hake",24,2022,0
"saithe",24,2022,0
"rock gunnel",24,2022,0
"american shad",24,2022,0
"atlantic menhaden",24,2022,0
"bluefish",24,2022,0
"ninespine stickleback",24,2022,0
"red hake",24,2022,0
"spotted hake",24,2022,0
"longhorn sculpin",24,2022,0
"threespine stickleback",24,2022,0
"blueback herring",24,2022,0
"american eel",24,2022,0
"northern puffer",24,2022,0
"lumpfish",24,2022,0
"white mullet",24,2022,0
"grubby",24,2022,0
"shortnose sturgeon",24,2022,0
"permit",24,2022,0
"crevalle jack",24,2022,0
"cunner",24,2022,0
"summer flounder",24,2022,0
"atlantic mackerel",24,2022,0
"fourspine stickleback",24,2022,0
"northern pipefish",25,2022,3
"shorthorn sculpin",25,2022,0
"atlantic tomcod",25,2022,0
"winter flounder",25,2022,20
"atlantic cod",25,2022,0
"american sand lance",25,2022,0
"mummichog",25,2022,1
"atlantic silverside",25,2022,2
"alewife",25,2022,0
"atlantic herring",25,2022,0
"striped bass",25,2022,0
"white hake",25,2022,0
"saithe",25,2022,0
"rock gunnel",25,2022,5
"american shad",25,2022,0
"atlantic menhaden",25,2022,0
"bluefish",25,2022,0
"ninespine stickleback",25,2022,0
"red hake",25,2022,0
"spotted hake",25,2022,0
"longhorn sculpin",25,2022,0
"threespine stickleback",25,2022,1
"blueback herring",25,2022,0
"american eel",25,2022,0
"northern puffer",25,2022,0
"lumpfish",25,2022,0
"white mullet",25,2022,0
"grubby",25,2022,0
"shortnose sturgeon",25,2022,0
"permit",25,2022,0
"crevalle jack",25,2022,0
"cunner",25,2022,0
"summer flounder",25,2022,0
"atlantic mackerel",25,2022,0
"fourspine stickleback",25,2022,0
"northern pipefish",26,2022,0
"shorthorn sculpin",26,2022,0
"atlantic tomcod",26,2022,3
"winter flounder",26,2022,1
"atlantic cod",26,2022,0
"american sand lance",26,2022,0
"mummichog",26,2022,0
"atlantic silverside",26,2022,84
"alewife",26,2022,4
"atlantic herring",26,2022,1366
"striped bass",26,2022,0
"white hake",26,2022,0
"saithe",26,2022,0
"rock gunnel",26,2022,0
"american shad",26,2022,0
"atlantic menhaden",26,2022,0
"bluefish",26,2022,0
"ninespine stickleback",26,2022,0
"red hake",26,2022,0
"spotted hake",26,2022,0
"longhorn sculpin",26,2022,0
"threespine stickleback",26,2022,0
"blueback herring",26,2022,0
"american eel",26,2022,0
"northern puffer",26,2022,0
"lumpfish",26,2022,0
"white mullet",26,2022,0
"grubby",26,2022,0
"shortnose sturgeon",26,2022,0
"permit",26,2022,0
"crevalle jack",26,2022,0
"cunner",26,2022,0
"summer flounder",26,2022,0
"atlantic mackerel",26,2022,0
"fourspine stickleback",26,2022,0
"northern pipefish",27,2022,1
"shorthorn sculpin",27,2022,0
"atlantic tomcod",27,2022,1
"winter flounder",27,2022,1
"atlantic cod",27,2022,0
"american sand lance",27,2022,0
"mummichog",27,2022,198
"atlantic silverside",27,2022,30
"alewife",27,2022,0
"atlantic herring",27,2022,75
"striped bass",27,2022,0
"white hake",27,2022,0
"saithe",27,2022,0
"rock gunnel",27,2022,0
"american shad",27,2022,0
"atlantic menhaden",27,2022,0
"bluefish",27,2022,0
"ninespine stickleback",27,2022,0
"red hake",27,2022,0
"spotted hake",27,2022,0
"longhorn sculpin",27,2022,0
"threespine stickleback",27,2022,0
"blueback herring",27,2022,0
"american eel",27,2022,0
"northern puffer",27,2022,0
"lumpfish",27,2022,0
"white mullet",27,2022,0
"grubby",27,2022,0
"shortnose sturgeon",27,2022,0
"permit",27,2022,0
"crevalle jack",27,2022,0
"cunner",27,2022,0
"summer flounder",27,2022,0
"atlantic mackerel",27,2022,0
"fourspine stickleback",27,2022,0
"northern pipefish",28,2022,0
"shorthorn sculpin",28,2022,0
"atlantic tomcod",28,2022,0
"winter flounder",28,2022,14
"atlantic cod",28,2022,0
"american sand lance",28,2022,0
"mummichog",28,2022,3
"atlantic silverside",28,2022,133
"alewife",28,2022,0
"atlantic herring",28,2022,319
"striped bass",28,2022,0
"white hake",28,2022,0
"saithe",28,2022,0
"rock gunnel",28,2022,0
"american shad",28,2022,0
"atlantic menhaden",28,2022,0
"bluefish",28,2022,0
"ninespine stickleback",28,2022,0
"red hake",28,2022,0
"spotted hake",28,2022,0
"longhorn sculpin",28,2022,0
"threespine stickleback",28,2022,2
"blueback herring",28,2022,0
"american eel",28,2022,0
"northern puffer",28,2022,0
"lumpfish",28,2022,0
"white mullet",28,2022,0
"grubby",28,2022,0
"shortnose sturgeon",28,2022,0
"permit",28,2022,0
"crevalle jack",28,2022,0
"cunner",28,2022,0
"summer flounder",28,2022,0
"atlantic mackerel",28,2022,0
"fourspine stickleback",28,2022,0
"northern pipefish",29,2022,0
"shorthorn sculpin",29,2022,0
"atlantic tomcod",29,2022,0
"winter flounder",29,2022,11
"atlantic cod",29,2022,0
"american sand lance",29,2022,0
"mummichog",29,2022,0
"atlantic silverside",29,2022,7
"alewife",29,2022,6
"atlantic herring",29,2022,0
"striped bass",29,2022,0
"white hake",29,2022,0
"saithe",29,2022,0
"rock gunnel",29,2022,0
"american shad",29,2022,0
"atlantic menhaden",29,2022,0
"bluefish",29,2022,0
"ninespine stickleback",29,2022,0
"red hake",29,2022,0
"spotted hake",29,2022,0
"longhorn sculpin",29,2022,0
"threespine stickleback",29,2022,0
"blueback herring",29,2022,0
"american eel",29,2022,0
"northern puffer",29,2022,0
"lumpfish",29,2022,0
"white mullet",29,2022,0
"grubby",29,2022,0
"shortnose sturgeon",29,2022,0
"permit",29,2022,0
"crevalle jack",29,2022,0
"cunner",29,2022,0
"summer flounder",29,2022,0
"atlantic mackerel",29,2022,0
"fourspine stickleback",29,2022,0
"northern pipefish",30,2022,0
"shorthorn sculpin",30,2022,0
"atlantic tomcod",30,2022,0
"winter flounder",30,2022,7
"atlantic cod",30,2022,0
"american sand lance",30,2022,0
"mummichog",30,2022,3
"atlantic silverside",30,2022,457
"alewife",30,2022,0
"atlantic herring",30,2022,75
"striped bass",30,2022,0
"white hake",30,2022,0
"saithe",30,2022,0
"rock gunnel",30,2022,0
"american shad",30,2022,0
"atlantic menhaden",30,2022,0
"bluefish",30,2022,0
"ninespine stickleback",30,2022,0
"red hake",30,2022,0
"spotted hake",30,2022,0
"longhorn sculpin",30,2022,0
"threespine stickleback",30,2022,0
"blueback herring",30,2022,0
"american eel",30,2022,0
"northern puffer",30,2022,0
"lumpfish",30,2022,0
"white mullet",30,2022,0
"grubby",30,2022,0
"shortnose sturgeon",30,2022,0
"permit",30,2022,0
"crevalle jack",30,2022,0
"cunner",30,2022,0
"summer flounder",30,2022,0
"atlantic mackerel",30,2022,0
"fourspine stickleback",30,2022,0
"northern pipefish",31,2022,0
"shorthorn sculpin",31,2022,0
"atlantic tomcod",31,2022,1
"winter flounder",31,2022,9
"atlantic cod",31,2022,0
"american sand lance",31,2022,1025
"mummichog",31,2022,98
"atlantic silverside",31,2022,150
"alewife",31,2022,3
"atlantic herring",31,2022,0
"striped bass",31,2022,0
"white hake",31,2022,0
"saithe",31,2022,0
"rock gunnel",31,2022,7
"american shad",31,2022,0
"atlantic menhaden",31,2022,0
"bluefish",31,2022,0
"ninespine stickleback",31,2022,0
"red hake",31,2022,0
"spotted hake",31,2022,0
"longhorn sculpin",31,2022,0
"threespine stickleback",31,2022,0
"blueback herring",31,2022,0
"american eel",31,2022,0
"northern puffer",31,2022,0
"lumpfish",31,2022,0
"white mullet",31,2022,0
"grubby",31,2022,0
"shortnose sturgeon",31,2022,0
"permit",31,2022,0
"crevalle jack",31,2022,0
"cunner",31,2022,0
"summer flounder",31,2022,0
"atlantic mackerel",31,2022,0
"fourspine stickleback",31,2022,0
"northern pipefish",32,2022,0
"shorthorn sculpin",32,2022,0
"atlantic tomcod",32,2022,0
"winter flounder",32,2022,8
"atlantic cod",32,2022,0
"american sand lance",32,2022,1
"mummichog",32,2022,1175
"atlantic silverside",32,2022,887
"alewife",32,2022,2
"atlantic herring",32,2022,0
"striped bass",32,2022,0
"white hake",32,2022,0
"saithe",32,2022,0
"rock gunnel",32,2022,0
"american shad",32,2022,0
"atlantic menhaden",32,2022,0
"bluefish",32,2022,0
"ninespine stickleback",32,2022,0
"red hake",32,2022,0
"spotted hake",32,2022,0
"longhorn sculpin",32,2022,0
"threespine stickleback",32,2022,1
"blueback herring",32,2022,0
"american eel",32,2022,0
"northern puffer",32,2022,0
"lumpfish",32,2022,0
"white mullet",32,2022,0
"grubby",32,2022,0
"shortnose sturgeon",32,2022,0
"permit",32,2022,0
"crevalle jack",32,2022,0
"cunner",32,2022,0
"summer flounder",32,2022,0
"atlantic mackerel",32,2022,0
"fourspine stickleback",32,2022,0
"northern pipefish",33,2022,1
"shorthorn sculpin",33,2022,0
"atlantic tomcod",33,2022,0
"winter flounder",33,2022,28
"atlantic cod",33,2022,0
"american sand lance",33,2022,548
"mummichog",33,2022,27
"atlantic silverside",33,2022,516
"alewife",33,2022,0
"atlantic herring",33,2022,0
"striped bass",33,2022,0
"white hake",33,2022,0
"saithe",33,2022,0
"rock gunnel",33,2022,0
"american shad",33,2022,0
"atlantic menhaden",33,2022,0
"bluefish",33,2022,0
"ninespine stickleback",33,2022,0
"red hake",33,2022,0
"spotted hake",33,2022,0
"longhorn sculpin",33,2022,0
"threespine stickleback",33,2022,2
"blueback herring",33,2022,0
"american eel",33,2022,0
"northern puffer",33,2022,0
"lumpfish",33,2022,0
"white mullet",33,2022,0
"grubby",33,2022,0
"shortnose sturgeon",33,2022,0
"permit",33,2022,0
"crevalle jack",33,2022,0
"cunner",33,2022,0
"summer flounder",33,2022,0
"atlantic mackerel",33,2022,0
"fourspine stickleback",33,2022,0
"northern pipefish",34,2022,0
"shorthorn sculpin",34,2022,0
"atlantic tomcod",34,2022,0
"winter flounder",34,2022,18
"atlantic cod",34,2022,0
"american sand lance",34,2022,0
"mummichog",34,2022,301
"atlantic silverside",34,2022,410
"alewife",34,2022,0
"atlantic herring",34,2022,0
"striped bass",34,2022,0
"white hake",34,2022,0
"saithe",34,2022,0
"rock gunnel",34,2022,0
"american shad",34,2022,0
"atlantic menhaden",34,2022,0
"bluefish",34,2022,0
"ninespine stickleback",34,2022,0
"red hake",34,2022,0
"spotted hake",34,2022,0
"longhorn sculpin",34,2022,0
"threespine stickleback",34,2022,0
"blueback herring",34,2022,0
"american eel",34,2022,0
"northern puffer",34,2022,0
"lumpfish",34,2022,0
"white mullet",34,2022,0
"grubby",34,2022,0
"shortnose sturgeon",34,2022,0
"permit",34,2022,0
"crevalle jack",34,2022,0
"cunner",34,2022,0
"summer flounder",34,2022,0
"atlantic mackerel",34,2022,0
"fourspine stickleback",34,2022,0
"northern pipefish",35,2022,0
"shorthorn sculpin",35,2022,0
"atlantic tomcod",35,2022,0
"winter flounder",35,2022,4
"atlantic cod",35,2022,0
"american sand lance",35,2022,209
"mummichog",35,2022,92
"atlantic silverside",35,2022,100
"alewife",35,2022,0
"atlantic herring",35,2022,2
"striped bass",35,2022,0
"white hake",35,2022,0
"saithe",35,2022,0
"rock gunnel",35,2022,0
"american shad",35,2022,0
"atlantic menhaden",35,2022,0
"bluefish",35,2022,0
"ninespine stickleback",35,2022,0
"red hake",35,2022,0
"spotted hake",35,2022,0
"longhorn sculpin",35,2022,0
"threespine stickleback",35,2022,0
"blueback herring",35,2022,0
"american eel",35,2022,0
"northern puffer",35,2022,0
"lumpfish",35,2022,0
"white mullet",35,2022,0
"grubby",35,2022,0
"shortnose sturgeon",35,2022,0
"permit",35,2022,0
"crevalle jack",35,2022,0
"cunner",35,2022,0
"summer flounder",35,2022,0
"atlantic mackerel",35,2022,0
"fourspine stickleback",35,2022,0
"northern pipefish",36,2022,0
"shorthorn sculpin",36,2022,0
"atlantic tomcod",36,2022,0
"winter flounder",36,2022,21
"atlantic cod",36,2022,0
"american sand lance",36,2022,1
"mummichog",36,2022,5
"atlantic silverside",36,2022,844
"alewife",36,2022,1
"atlantic herring",36,2022,0
"striped bass",36,2022,0
"white hake",36,2022,0
"saithe",36,2022,0
"rock gunnel",36,2022,0
"american shad",36,2022,0
"atlantic menhaden",36,2022,0
"bluefish",36,2022,31
"ninespine stickleback",36,2022,0
"red hake",36,2022,0
"spotted hake",36,2022,0
"longhorn sculpin",36,2022,0
"threespine stickleback",36,2022,0
"blueback herring",36,2022,0
"american eel",36,2022,0
"northern puffer",36,2022,0
"lumpfish",36,2022,0
"white mullet",36,2022,0
"grubby",36,2022,0
"shortnose sturgeon",36,2022,0
"permit",36,2022,0
"crevalle jack",36,2022,0
"cunner",36,2022,0
"summer flounder",36,2022,0
"atlantic mackerel",36,2022,0
"fourspine stickleback",36,2022,0
"northern pipefish",37,2022,9
"shorthorn sculpin",37,2022,0
"atlantic tomcod",37,2022,0
"winter flounder",37,2022,24
"atlantic cod",37,2022,0
"american sand lance",37,2022,0
"mummichog",37,2022,34
"atlantic silverside",37,2022,1343
"alewife",37,2022,3
"atlantic herring",37,2022,0
"striped bass",37,2022,0
"white hake",37,2022,0
"saithe",37,2022,0
"rock gunnel",37,2022,0
"american shad",37,2022,0
"atlantic menhaden",37,2022,0
"bluefish",37,2022,0
"ninespine stickleback",37,2022,0
"red hake",37,2022,0
"spotted hake",37,2022,0
"longhorn sculpin",37,2022,0
"threespine stickleback",37,2022,0
"blueback herring",37,2022,0
"american eel",37,2022,0
"northern puffer",37,2022,0
"lumpfish",37,2022,0
"white mullet",37,2022,0
"grubby",37,2022,7
"shortnose sturgeon",37,2022,0
"permit",37,2022,8
"crevalle jack",37,2022,2
"cunner",37,2022,0
"summer flounder",37,2022,0
"atlantic mackerel",37,2022,0
"fourspine stickleback",37,2022,0
"northern pipefish",38,2022,NA
"shorthorn sculpin",38,2022,NA
"atlantic tomcod",38,2022,NA
"winter flounder",38,2022,NA
"atlantic cod",38,2022,NA
"american sand lance",38,2022,NA
"mummichog",38,2022,NA
"atlantic silverside",38,2022,NA
"alewife",38,2022,NA
"atlantic herring",38,2022,NA
"striped bass",38,2022,NA
"white hake",38,2022,NA
"saithe",38,2022,NA
"rock gunnel",38,2022,NA
"american shad",38,2022,NA
"atlantic menhaden",38,2022,NA
"bluefish",38,2022,NA
"ninespine stickleback",38,2022,NA
"red hake",38,2022,NA
"spotted hake",38,2022,NA
"longhorn sculpin",38,2022,NA
"threespine stickleback",38,2022,NA
"blueback herring",38,2022,NA
"american eel",38,2022,NA
"northern puffer",38,2022,NA
"lumpfish",38,2022,NA
"white mullet",38,2022,NA
"grubby",38,2022,NA
"shortnose sturgeon",38,2022,NA
"permit",38,2022,NA
"crevalle jack",38,2022,NA
"cunner",38,2022,NA
"summer flounder",38,2022,NA
"atlantic mackerel",38,2022,NA
"fourspine stickleback",38,2022,NA
"northern pipefish",39,2022,0
"shorthorn sculpin",39,2022,0
"atlantic tomcod",39,2022,0
"winter flounder",39,2022,0
"atlantic cod",39,2022,0
"american sand lance",39,2022,1
"mummichog",39,2022,1
"atlantic silverside",39,2022,524
"alewife",39,2022,0
"atlantic herring",39,2022,0
"striped bass",39,2022,0
"white hake",39,2022,0
"saithe",39,2022,0
"rock gunnel",39,2022,0
"american shad",39,2022,0
"atlantic menhaden",39,2022,0
"bluefish",39,2022,0
"ninespine stickleback",39,2022,0
"red hake",39,2022,0
"spotted hake",39,2022,0
"longhorn sculpin",39,2022,0
"threespine stickleback",39,2022,0
"blueback herring",39,2022,0
"american eel",39,2022,0
"northern puffer",39,2022,0
"lumpfish",39,2022,0
"white mullet",39,2022,0
"grubby",39,2022,0
"shortnose sturgeon",39,2022,0
"permit",39,2022,1
"crevalle jack",39,2022,0
"cunner",39,2022,0
"summer flounder",39,2022,0
"atlantic mackerel",39,2022,0
"fourspine stickleback",39,2022,0
"northern pipefish",22,2023,0
