"loc_id","date","site_name","site_id","bay_location","species_name","catch","week","month","year"
"2022_100_11",2022-09-16,"Cushing Island","11","Outer","atlantic silverside",1,37,9,2022
"2022_100_10",2022-09-16,"SMCC","10","Outer","winter flounder",11,37,9,2022
"2022_100_10",2022-09-16,"SMCC","10","Outer","permit",8,37,9,2022
"2022_100_10",2022-09-16,"SMCC","10","Outer","northern pipefish",9,37,9,2022
"2022_100_10",2022-09-16,"SMCC","10","Outer","green crab",16,37,9,2022
"2022_100_10",2022-09-16,"SMCC","10","Outer","grubby sculpin",7,37,9,2022
"2022_100_07",2022-09-16,"Mackworth Island - Beach","07","Mid","atlantic silverside",716,37,9,2022
"2022_100_07",2022-09-16,"Mackworth Island - Beach","07","Mid","mummichog",30,37,9,2022
"2022_100_07",2022-09-16,"Mackworth Island - Beach","07","Mid","green crab",3,37,9,2022
"2022_100_07",2022-09-16,"Mackworth Island - Beach","07","Mid","alewife",2,37,9,2022
"2022_100_03",2022-09-16,"Audubon","03","Inner","green crab",14,37,9,2022
"2022_100_03",2022-09-16,"Audubon","03","Inner","atlantic silverside",626,37,9,2022
"2022_100_03",2022-09-16,"Audubon","03","Inner","winter flounder",12,37,9,2022
"2022_100_03",2022-09-16,"Audubon","03","Inner","alewife",1,37,9,2022
"2022_100_03",2022-09-16,"Audubon","03","Inner","mummichog",4,37,9,2022
"2022_100_03",2022-09-16,"Audubon","03","Inner","crevalle jack",2,37,9,2022
"2022_101_01",2022-09-30,"Presumpscot Moorings","01","Inner","atlantic silverside",12,39,9,2022
"2022_101_01",2022-09-30,"Presumpscot Moorings","01","Inner","green crab",10,39,9,2022
"2022_101_02",2022-09-30,"Skitterygusset","02","Inner","atlantic silverside",212,39,9,2022
"2022_101_02",2022-09-30,"Skitterygusset","02","Inner","green crab",1,39,9,2022
"2022_101_11",2022-09-30,"Cushing Island","11","Outer","sandlance",1,39,9,2022
"2022_101_11",2022-09-30,"Cushing Island","11","Outer","green crab",4,39,9,2022
"2022_101_10",2022-09-30,"SMCC","10","Outer","mullet",5,39,9,2022
"2022_101_10",2022-09-30,"SMCC","10","Outer","permit",1,39,9,2022
"2022_101_10",2022-09-30,"SMCC","10","Outer","atlantic silverside",300,39,9,2022
"2022_101_10",2022-09-30,"SMCC","10","Outer","green crab",1,39,9,2022
"2022_101_10",2022-09-30,"SMCC","10","Outer","mummichog",1,39,9,2022
