"Date","Time (GMT)","Water Temp (°F)","Conductivity (mS/cm)"
"2023/06/10","08:54","54.3","-"
"2023/06/10","09:00","54.3","-"
"2023/06/10","09:06","54.5","-"
"2023/06/10","09:12","54.5","-"
"2023/06/10","09:18","54.5","-"
"2023/06/10","09:24","54.5","-"
"2023/06/10","09:30","54.3","-"
"2023/06/10","09:36","54.3","-"
"2023/06/10","09:42","54.3","-"
"2023/06/10","09:48","54.3","-"
"2023/06/10","09:54","54.3","-"
"2023/06/10","10:00","54.3","-"
"2023/06/10","10:06","54.1","-"
"2023/06/10","10:12","54.1","-"
"2023/06/10","10:18","54.1","-"
"2023/06/10","10:24","54.3","-"
"2023/06/10","10:30","54.3","-"
"2023/06/10","10:36","54.3","-"
"2023/06/10","10:42","54.3","-"
"2023/06/10","10:48","54.3","-"
"2023/06/10","10:54","54.3","-"
"2023/06/10","11:00","54.5","-"
"2023/06/10","11:06","54.5","-"
"2023/06/10","11:12","54.5","-"
"2023/06/10","11:18","54.5","-"
"2023/06/10","11:24","54.5","-"
"2023/06/10","11:30","54.5","-"
"2023/06/10","11:36","54.5","-"
"2023/06/10","11:42","54.5","-"
"2023/06/10","11:48","54.7","-"
"2023/06/10","11:54","54.7","-"
"2023/06/10","12:00","54.7","-"
"2023/06/10","12:06","54.7","-"
"2023/06/10","12:12","54.7","-"
"2023/06/10","12:18","54.7","-"
"2023/06/10","12:24","54.7","-"
"2023/06/10","12:30","55","-"
"2023/06/10","12:36","55.2","-"
"2023/06/10","12:42","55.2","-"
"2023/06/10","12:48","55.2","-"
"2023/06/10","12:54","55.2","-"
"2023/06/10","13:00","55.2","-"
"2023/06/10","13:06","55.2","-"
"2023/06/10","13:12","55.4","-"
"2023/06/10","13:18","55.4","-"
"2023/06/10","13:24","55.4","-"
"2023/06/10","13:30","55.4","-"
"2023/06/10","13:36","55.6","-"
"2023/06/10","13:42","55.6","-"
"2023/06/10","13:48","55.6","-"
"2023/06/10","13:54","55.8","-"
"2023/06/10","14:00","55.9","-"
"2023/06/10","14:06","55.9","-"
"2023/06/10","14:12","55.8","-"
"2023/06/10","14:18","55.8","-"
"2023/06/10","14:24","55.9","-"
"2023/06/10","14:30","55.9","-"
"2023/06/10","14:36","55.9","-"
"2023/06/10","14:42","56.1","-"
"2023/06/10","14:48","56.5","-"
"2023/06/10","14:54","56.5","-"
"2023/06/10","15:00","56.7","-"
"2023/06/10","15:06","56.5","-"
"2023/06/10","15:12","56.5","-"
"2023/06/10","15:18","56.7","-"
"2023/06/10","15:24","56.5","-"
"2023/06/10","15:30","56.5","-"
"2023/06/10","15:36","56.7","-"
"2023/06/10","15:42","56.7","-"
"2023/06/10","15:48","56.5","-"
"2023/06/10","15:54","56.7","-"
"2023/06/10","16:00","56.5","-"
"2023/06/10","16:06","56.5","-"
"2023/06/10","16:12","56.5","-"
"2023/06/10","16:18","56.5","-"
"2023/06/10","16:24","56.7","-"
"2023/06/10","16:30","56.7","-"
"2023/06/10","16:36","56.8","-"
"2023/06/10","16:42","56.8","-"
"2023/06/10","16:48","57","-"
"2023/06/10","16:54","56.8","-"
"2023/06/10","17:00","56.8","-"
"2023/06/10","17:06","57","-"
"2023/06/10","17:12","56.8","-"
"2023/06/10","17:18","57","-"
"2023/06/10","17:24","57","-"
"2023/06/10","17:30","57","-"
"2023/06/10","17:36","57","-"
"2023/06/10","17:42","57","-"
"2023/06/10","17:48","57","-"
"2023/06/10","17:54","56.8","-"
"2023/06/10","18:00","57","-"
"2023/06/10","18:06","57","-"
"2023/06/10","18:12","57","-"
"2023/06/10","18:18","56.8","-"
"2023/06/10","18:24","56.8","-"
"2023/06/10","18:30","56.7","-"
"2023/06/10","18:36","56.1","-"
"2023/06/10","18:42","56.1","-"
"2023/06/10","18:48","55.9","-"
"2023/06/10","18:54","55.9","-"
"2023/06/10","19:00","55.9","-"
"2023/06/10","19:06","55.9","-"
"2023/06/10","19:12","55.9","-"
"2023/06/10","19:18","55.8","-"
"2023/06/10","19:24","55.8","-"
"2023/06/10","19:30","55.9","-"
"2023/06/10","19:36","55.6","-"
"2023/06/10","19:42","55.6","-"
"2023/06/10","19:48","55.4","-"
"2023/06/10","19:54","55.2","-"
"2023/06/10","20:00","55.2","-"
"2023/06/10","20:06","55","-"
"2023/06/10","20:12","55.2","-"
"2023/06/10","20:18","55","-"
"2023/06/10","20:24","55","-"
"2023/06/10","20:30","54.9","-"
"2023/06/10","20:36","54.9","-"
"2023/06/10","20:42","54.9","-"
"2023/06/10","20:48","54.9","-"
"2023/06/10","20:54","54.3","-"
"2023/06/10","21:00","54.3","-"
"2023/06/10","21:06","54.3","-"
"2023/06/10","21:12","54.3","-"
"2023/06/10","21:18","54.3","-"
"2023/06/10","21:24","54.5","-"
"2023/06/10","21:30","54.7","-"
"2023/06/10","21:36","54.7","-"
"2023/06/10","21:42","54.5","-"
"2023/06/10","21:48","54.5","-"
"2023/06/10","21:54","54.5","-"
"2023/06/10","22:00","54.5","-"
"2023/06/10","22:06","54.3","-"
"2023/06/10","22:12","54.5","-"
"2023/06/10","22:18","54.5","-"
"2023/06/10","22:24","54.5","-"
"2023/06/10","22:30","54.5","-"
"2023/06/10","22:36","54.3","-"
"2023/06/10","22:42","54.1","-"
"2023/06/10","22:48","54.1","-"
"2023/06/10","22:54","54.1","-"
"2023/06/10","23:00","54.1","-"
"2023/06/10","23:06","54","-"
"2023/06/10","23:12","54","-"
"2023/06/10","23:18","54","-"
"2023/06/10","23:24","54","-"
"2023/06/10","23:30","54","-"
"2023/06/10","23:36","54.1","-"
"2023/06/10","23:42","54.1","-"
"2023/06/10","23:48","54.1","-"
"2023/06/10","23:54","54.3","-"
"2023/06/11","00:00","54.3","-"
"2023/06/11","00:06","54.5","-"
"2023/06/11","00:12","54.9","-"
"2023/06/11","00:18","55","-"
"2023/06/11","00:24","55","-"
"2023/06/11","00:30","55","-"
"2023/06/11","00:36","55.2","-"
"2023/06/11","00:42","55","-"
"2023/06/11","00:48","55","-"
"2023/06/11","00:54","55.2","-"
"2023/06/11","01:00","55.2","-"
"2023/06/11","01:06","55.4","-"
"2023/06/11","01:12","55.4","-"
"2023/06/11","01:18","55.6","-"
"2023/06/11","01:24","55.6","-"
"2023/06/11","01:30","55.6","-"
"2023/06/11","01:36","55.6","-"
"2023/06/11","01:42","55.6","-"
"2023/06/11","01:48","55.8","-"
"2023/06/11","01:54","55.8","-"
"2023/06/11","02:00","55.8","-"
"2023/06/11","02:06","55.9","-"
"2023/06/11","02:12","55.9","-"
"2023/06/11","02:18","55.9","-"
"2023/06/11","02:24","55.9","-"
"2023/06/11","02:30","56.1","-"
"2023/06/11","02:36","56.1","-"
"2023/06/11","02:42","55.9","-"
"2023/06/11","02:48","55.9","-"
"2023/06/11","02:54","55.9","-"
"2023/06/11","03:00","55.9","-"
"2023/06/11","03:06","55.9","-"
"2023/06/11","03:12","55.8","-"
"2023/06/11","03:18","55.8","-"
"2023/06/11","03:24","55.8","-"
"2023/06/11","03:30","55.6","-"
"2023/06/11","03:36","55.6","-"
"2023/06/11","03:42","55.6","-"
"2023/06/11","03:48","55.6","-"
"2023/06/11","03:54","55.6","-"
"2023/06/11","04:00","55.8","-"
"2023/06/11","04:06","55.8","-"
"2023/06/11","04:12","55.8","-"
"2023/06/11","04:18","55.8","-"
"2023/06/11","04:24","55.8","-"
"2023/06/11","04:30","55.8","-"
"2023/06/11","04:36","55.6","-"
"2023/06/11","04:42","55.6","-"
"2023/06/11","04:48","55.6","-"
"2023/06/11","04:54","55.6","-"
"2023/06/11","05:00","55.6","-"
"2023/06/11","05:06","55.6","-"
"2023/06/11","05:12","55.6","-"
"2023/06/11","05:18","55.6","-"
"2023/06/11","05:24","55.6","-"
"2023/06/11","05:30","55.6","-"
"2023/06/11","05:36","55.8","-"
"2023/06/11","05:42","55.8","-"
"2023/06/11","05:48","55.6","-"
"2023/06/11","05:54","55.6","-"
"2023/06/11","06:00","55.6","-"
"2023/06/11","06:06","55.6","-"
"2023/06/11","06:12","55.6","-"
"2023/06/11","06:18","55.6","-"
"2023/06/11","06:24","55.4","-"
"2023/06/11","06:30","55.4","-"
"2023/06/11","06:36","55.4","-"
"2023/06/11","06:42","55.4","-"
"2023/06/11","06:48","55.2","-"
"2023/06/11","06:54","55.2","-"
"2023/06/11","07:00","55.2","-"
"2023/06/11","07:06","55.2","-"
"2023/06/11","07:12","55","-"
"2023/06/11","07:18","55","-"
"2023/06/11","07:24","55","-"
"2023/06/11","07:30","54.9","-"
"2023/06/11","07:36","54.9","-"
"2023/06/11","07:42","54.9","-"
"2023/06/11","07:48","54.9","-"
"2023/06/11","07:54","54.9","-"
"2023/06/11","08:00","55","-"
"2023/06/11","08:06","55","-"
"2023/06/11","08:12","55","-"
"2023/06/11","08:18","55","-"
"2023/06/11","08:24","55","-"
"2023/06/11","08:30","55","-"
"2023/06/11","08:36","54.9","-"
"2023/06/11","08:42","54.9","-"
"2023/06/11","08:48","54.9","-"
"2023/06/11","08:54","54.9","-"
"2023/06/11","09:00","54.7","-"
"2023/06/11","09:06","54.7","-"
"2023/06/11","09:12","54.7","-"
"2023/06/11","09:18","54.7","-"
"2023/06/11","09:24","54.7","-"
"2023/06/11","09:30","54.7","-"
"2023/06/11","09:36","54.7","-"
"2023/06/11","09:42","54.7","-"
"2023/06/11","09:48","54.7","-"
"2023/06/11","09:54","54.7","-"
"2023/06/11","10:00","54.7","-"
"2023/06/11","10:06","54.7","-"
"2023/06/11","10:12","54.7","-"
"2023/06/11","10:18","54.7","-"
"2023/06/11","10:24","54.7","-"
"2023/06/11","10:30","54.7","-"
"2023/06/11","10:36","54.7","-"
"2023/06/11","10:42","54.7","-"
"2023/06/11","10:48","54.7","-"
"2023/06/11","10:54","54.5","-"
"2023/06/11","11:00","54.5","-"
"2023/06/11","11:06","54.5","-"
"2023/06/11","11:12","54.5","-"
"2023/06/11","11:18","54.3","-"
"2023/06/11","11:24","54.3","-"
"2023/06/11","11:30","54.3","-"
"2023/06/11","11:36","54.3","-"
"2023/06/11","11:42","54.3","-"
"2023/06/11","11:48","54.3","-"
"2023/06/11","11:54","54.5","-"
"2023/06/11","12:00","54.5","-"
"2023/06/11","12:06","54.7","-"
"2023/06/11","12:12","54.7","-"
"2023/06/11","12:18","54.9","-"
"2023/06/11","12:24","54.9","-"
"2023/06/11","12:30","54.9","-"
"2023/06/11","12:36","54.7","-"
"2023/06/11","12:42","54.9","-"
"2023/06/11","12:48","54.9","-"
"2023/06/11","12:54","55","-"
"2023/06/11","13:00","55","-"
"2023/06/11","13:06","54.9","-"
"2023/06/11","13:12","54.7","-"
"2023/06/11","13:18","55","-"
"2023/06/11","13:24","55","-"
"2023/06/11","13:30","55","-"
"2023/06/11","13:36","55","-"
"2023/06/11","13:42","55.4","-"
"2023/06/11","13:48","55.2","-"
"2023/06/11","13:54","55.2","-"
"2023/06/11","14:00","55.2","-"
"2023/06/11","14:06","55.6","-"
"2023/06/11","14:12","55.8","-"
"2023/06/11","14:18","55.9","-"
"2023/06/11","14:24","55.9","-"
"2023/06/11","14:30","56.1","-"
"2023/06/11","14:36","55.9","-"
"2023/06/11","14:42","55.8","-"
"2023/06/11","14:48","56.1","-"
"2023/06/11","14:54","55.9","-"
"2023/06/11","15:00","55.8","-"
"2023/06/11","15:06","55.8","-"
"2023/06/11","15:12","55.8","-"
"2023/06/11","15:18","55.8","-"
"2023/06/11","15:24","55.9","-"
"2023/06/11","15:30","55.9","-"
"2023/06/11","15:36","56.1","-"
"2023/06/11","15:42","56.3","-"
"2023/06/11","15:48","56.3","-"
"2023/06/11","15:54","56.3","-"
"2023/06/11","16:00","56.5","-"
"2023/06/11","16:06","56.5","-"
"2023/06/11","16:12","56.5","-"
"2023/06/11","16:18","55.9","-"
"2023/06/11","16:24","55.9","-"
"2023/06/11","16:30","55.9","-"
"2023/06/11","16:36","56.1","-"
"2023/06/11","16:42","56.3","-"
"2023/06/11","16:48","56.7","-"
"2023/06/11","16:54","56.7","-"
"2023/06/11","17:00","56.5","-"
"2023/06/11","17:06","56.7","-"
"2023/06/11","17:12","56.7","-"
"2023/06/11","17:18","56.8","-"
"2023/06/11","17:24","57","-"
"2023/06/11","17:30","57.4","-"
"2023/06/11","17:36","57.2","-"
"2023/06/11","17:42","57.2","-"
"2023/06/11","17:48","57","-"
"2023/06/11","17:54","56.8","-"
"2023/06/11","18:00","57","-"
"2023/06/11","18:06","57.6","-"
"2023/06/11","18:12","57.2","-"
"2023/06/11","18:18","56.7","-"
"2023/06/11","18:24","57.2","-"
"2023/06/11","18:30","57.7","-"
"2023/06/11","18:36","57.7","-"
"2023/06/11","18:42","57.6","-"
"2023/06/11","18:48","57.6","-"
"2023/06/11","18:54","57.4","-"
"2023/06/11","19:00","57.2","-"
"2023/06/11","19:06","56.7","-"
"2023/06/11","19:12","56.3","-"
"2023/06/11","19:18","56.3","-"
"2023/06/11","19:24","57","-"
"2023/06/11","19:30","56.8","-"
"2023/06/11","19:36","57.2","-"
"2023/06/11","19:42","57.2","-"
"2023/06/11","19:48","57","-"
"2023/06/11","19:54","56.8","-"
"2023/06/11","20:00","55.6","-"
"2023/06/11","20:06","55.4","-"
"2023/06/11","20:12","55.2","-"
"2023/06/11","20:18","55.2","-"
"2023/06/11","20:24","55","-"
"2023/06/11","20:30","55","-"
"2023/06/11","20:36","54.9","-"
"2023/06/11","20:42","55","-"
"2023/06/11","20:48","54.9","-"
"2023/06/11","20:54","54.9","-"
"2023/06/11","21:00","54.9","-"
"2023/06/11","21:06","54.9","-"
"2023/06/11","21:12","54.9","-"
"2023/06/11","21:18","54.9","-"
"2023/06/11","21:24","54.7","-"
"2023/06/11","21:30","54.5","-"
"2023/06/11","21:36","54.1","-"
"2023/06/11","21:42","54","-"
"2023/06/11","21:48","53.8","-"
"2023/06/11","21:54","54","-"
"2023/06/11","22:00","54","-"
"2023/06/11","22:06","54","-"
"2023/06/11","22:12","54","-"
"2023/06/11","22:18","53.8","-"
"2023/06/11","22:24","54.1","-"
"2023/06/11","22:30","54.3","-"
"2023/06/11","22:36","54.1","-"
"2023/06/11","22:42","54.1","-"
"2023/06/11","22:48","54.1","-"
"2023/06/11","22:54","54.1","-"
"2023/06/11","23:00","54.1","-"
"2023/06/11","23:06","54.1","-"
"2023/06/11","23:12","54.1","-"
"2023/06/11","23:18","54.1","-"
"2023/06/11","23:24","54","-"
"2023/06/11","23:30","53.8","-"
"2023/06/11","23:36","53.8","-"
"2023/06/11","23:42","53.8","-"
"2023/06/11","23:48","53.8","-"
"2023/06/11","23:54","54","-"
"2023/06/12","00:00","54.1","-"
"2023/06/12","00:06","54","-"
"2023/06/12","00:12","54","-"
"2023/06/12","00:18","54.1","-"
"2023/06/12","00:24","54.1","-"
"2023/06/12","00:30","54.7","-"
"2023/06/12","00:36","54.7","-"
"2023/06/12","00:42","54.7","-"
"2023/06/12","00:48","54.7","-"
"2023/06/12","00:54","54.9","-"
"2023/06/12","01:00","54.9","-"
"2023/06/12","01:06","54.9","-"
"2023/06/12","01:12","54.9","-"
"2023/06/12","01:18","54.7","-"
"2023/06/12","01:24","54.5","-"
"2023/06/12","01:30","54.1","-"
"2023/06/12","01:36","54.5","-"
"2023/06/12","01:42","54.9","-"
"2023/06/12","01:48","55","-"
"2023/06/12","01:54","55.2","-"
"2023/06/12","02:00","55.4","-"
"2023/06/12","02:06","55.9","-"
"2023/06/12","02:12","55.8","-"
"2023/06/12","02:18","55.8","-"
"2023/06/12","02:24","55.9","-"
"2023/06/12","02:30","55.9","-"
"2023/06/12","02:36","55.9","-"
"2023/06/12","02:42","55.9","-"
"2023/06/12","02:48","55.9","-"
"2023/06/12","02:54","55.9","-"
"2023/06/12","03:00","56.1","-"
"2023/06/12","03:06","56.3","-"
"2023/06/12","03:12","56.3","-"
"2023/06/12","03:18","56.5","-"
"2023/06/12","03:24","56.5","-"
"2023/06/12","03:30","56.5","-"
"2023/06/12","03:36","56.5","-"
"2023/06/12","03:42","56.5","-"
"2023/06/12","03:48","56.5","-"
"2023/06/12","03:54","56.5","-"
"2023/06/12","04:00","56.5","-"
"2023/06/12","04:06","56.5","-"
"2023/06/12","04:12","56.3","-"
"2023/06/12","04:18","56.3","-"
"2023/06/12","04:24","56.3","-"
"2023/06/12","04:30","56.3","-"
"2023/06/12","04:36","56.1","-"
"2023/06/12","04:42","56.7","-"
"2023/06/12","04:48","56.8","-"
"2023/06/12","04:54","56.8","-"
"2023/06/12","05:00","56.8","-"
"2023/06/12","05:06","56.7","-"
"2023/06/12","05:12","56.8","-"
"2023/06/12","05:18","56.8","-"
"2023/06/12","05:24","56.8","-"
"2023/06/12","05:30","56.8","-"
"2023/06/12","05:36","56.8","-"
"2023/06/12","05:42","56.8","-"
"2023/06/12","05:48","57","-"
"2023/06/12","05:54","57","-"
"2023/06/12","06:00","56.8","-"
"2023/06/12","06:06","56.7","-"
"2023/06/12","06:12","56.5","-"
"2023/06/12","06:18","56.5","-"
"2023/06/12","06:24","56.7","-"
"2023/06/12","06:30","56.8","-"
"2023/06/12","06:36","56.8","-"
"2023/06/12","06:42","56.7","-"
"2023/06/12","06:48","56.7","-"
"2023/06/12","06:54","56.7","-"
"2023/06/12","07:00","56.7","-"
"2023/06/12","07:06","56.7","-"
"2023/06/12","07:12","56.7","-"
"2023/06/12","07:18","56.7","-"
"2023/06/12","07:24","56.7","-"
"2023/06/12","07:30","56.7","-"
"2023/06/12","07:36","56.5","-"
"2023/06/12","07:42","56.1","-"
"2023/06/12","07:48","55.9","-"
"2023/06/12","07:54","55.8","-"
"2023/06/12","08:00","55.4","-"
"2023/06/12","08:06","55.4","-"
"2023/06/12","08:12","55.4","-"
"2023/06/12","08:18","55.4","-"
"2023/06/12","08:24","55.4","-"
"2023/06/12","08:30","55.4","-"
"2023/06/12","08:36","55.2","-"
"2023/06/12","08:42","55.2","-"
"2023/06/12","08:48","55.2","-"
"2023/06/12","08:54","55","-"
"2023/06/12","09:00","55","-"
"2023/06/12","09:06","55","-"
"2023/06/12","09:12","55","-"
"2023/06/12","09:18","55","-"
"2023/06/12","09:24","54.9","-"
"2023/06/12","09:30","54.9","-"
"2023/06/12","09:36","54.9","-"
"2023/06/12","09:42","54.7","-"
"2023/06/12","09:48","54.7","-"
"2023/06/12","09:54","54.9","-"
"2023/06/12","10:00","54.9","-"
"2023/06/12","10:06","54.9","-"
"2023/06/12","10:12","54.7","-"
"2023/06/12","10:18","54.7","-"
"2023/06/12","10:24","54.7","-"
"2023/06/12","10:30","54.7","-"
"2023/06/12","10:36","54.5","-"
"2023/06/12","10:42","54.5","-"
"2023/06/12","10:48","54.5","-"
"2023/06/12","10:54","54.5","-"
"2023/06/12","11:00","54.5","-"
"2023/06/12","11:06","54.5","-"
"2023/06/12","11:12","54.5","-"
"2023/06/12","11:18","54.5","-"
"2023/06/12","11:24","54.5","-"
"2023/06/12","11:30","54.5","-"
"2023/06/12","11:36","54.5","-"
"2023/06/12","11:42","54.3","-"
"2023/06/12","11:48","54.5","-"
"2023/06/12","11:54","54.5","-"
"2023/06/12","12:00","54.5","-"
"2023/06/12","12:06","54.3","-"
"2023/06/12","12:12","54.3","-"
"2023/06/12","12:18","54.3","-"
"2023/06/12","12:24","54.3","-"
"2023/06/12","12:30","54.3","-"
"2023/06/12","12:36","54.3","-"
"2023/06/12","12:42","54.3","-"
"2023/06/12","12:48","54.3","-"
"2023/06/12","12:54","54.3","-"
"2023/06/12","13:00","54.3","-"
"2023/06/12","13:06","54.3","-"
"2023/06/12","13:12","54.3","-"
"2023/06/12","13:18","54.3","-"
"2023/06/12","13:24","54.3","-"
"2023/06/12","13:30","54.3","-"
"2023/06/12","13:36","54.3","-"
"2023/06/12","13:42","54.5","-"
"2023/06/12","13:48","54.9","-"
"2023/06/12","13:54","54.9","-"
"2023/06/12","14:00","55.2","-"
"2023/06/12","14:06","55.4","-"
"2023/06/12","14:12","55.4","-"
"2023/06/12","14:18","55.6","-"
"2023/06/12","14:24","55.6","-"
"2023/06/12","14:30","55.6","-"
"2023/06/12","14:36","55.6","-"
"2023/06/12","14:42","55.4","-"
"2023/06/12","14:48","55.9","-"
"2023/06/12","14:54","55.9","-"
"2023/06/12","15:00","55.9","-"
"2023/06/12","15:06","55.9","-"
"2023/06/12","15:12","55.9","-"
"2023/06/12","15:18","56.3","-"
"2023/06/12","15:24","56.3","-"
"2023/06/12","15:30","56.5","-"
"2023/06/12","15:36","56.5","-"
"2023/06/12","15:42","56.5","-"
"2023/06/12","15:48","56.5","-"
"2023/06/12","15:54","56.7","-"
"2023/06/12","16:00","56.8","-"
"2023/06/12","16:06","57.2","-"
"2023/06/12","16:12","57.4","-"
"2023/06/12","16:18","57.4","-"
"2023/06/12","16:24","57.4","-"
"2023/06/12","16:30","57.6","-"
"2023/06/12","16:36","57.9","-"
"2023/06/12","16:42","57.9","-"
"2023/06/12","16:48","57.9","-"
"2023/06/12","16:54","57.7","-"
"2023/06/12","17:00","57.9","-"
"2023/06/12","17:06","57.9","-"
"2023/06/12","17:12","58.1","-"
"2023/06/12","17:18","58.1","-"
"2023/06/12","17:24","57.9","-"
"2023/06/12","17:30","57.9","-"
"2023/06/12","17:36","57.9","-"
"2023/06/12","17:42","58.1","-"
"2023/06/12","17:48","58.3","-"
"2023/06/12","17:54","58.3","-"
"2023/06/12","18:00","58.3","-"
"2023/06/12","18:06","58.3","-"
"2023/06/12","18:12","58.3","-"
"2023/06/12","18:18","58.1","-"
"2023/06/12","18:24","58.3","-"
"2023/06/12","18:30","58.1","-"
"2023/06/12","18:36","58.3","-"
"2023/06/12","18:42","58.5","-"
"2023/06/12","18:48","58.5","-"
"2023/06/12","18:54","58.5","-"
"2023/06/12","19:00","58.5","-"
"2023/06/12","19:06","58.6","-"
"2023/06/12","19:12","58.5","-"
"2023/06/12","19:18","58.5","-"
"2023/06/12","19:24","57.7","-"
"2023/06/12","19:30","57.7","-"
"2023/06/12","19:36","58.1","-"
"2023/06/12","19:42","57.9","-"
"2023/06/12","19:48","57.6","-"
"2023/06/12","19:54","57.6","-"
"2023/06/12","20:00","57.2","-"
"2023/06/12","20:06","57","-"
"2023/06/12","20:12","57","-"
"2023/06/12","20:18","57","-"
"2023/06/12","20:24","56.7","-"
"2023/06/12","20:30","57","-"
"2023/06/12","20:36","56.8","-"
"2023/06/12","20:42","56.7","-"
"2023/06/12","20:48","56.5","-"
"2023/06/12","20:54","56.5","-"
"2023/06/12","21:00","56.7","-"
"2023/06/12","21:06","56.5","-"
"2023/06/12","21:12","56.3","-"
"2023/06/12","21:18","56.3","-"
"2023/06/12","21:24","56.5","-"
"2023/06/12","21:30","56.5","-"
"2023/06/12","21:36","56.5","-"
"2023/06/12","21:42","56.5","-"
"2023/06/12","21:48","56.3","-"
"2023/06/12","21:54","56.3","-"
"2023/06/12","22:00","56.3","-"
"2023/06/12","22:06","56.3","-"
"2023/06/12","22:12","56.1","-"
"2023/06/12","22:18","55.9","-"
"2023/06/12","22:24","55.8","-"
"2023/06/12","22:30","55.9","-"
"2023/06/12","22:36","55.8","-"
"2023/06/12","22:42","55.6","-"
"2023/06/12","22:48","55.4","-"
"2023/06/12","22:54","55.4","-"
"2023/06/12","23:00","55.4","-"
"2023/06/12","23:06","55.2","-"
"2023/06/12","23:12","55","-"
"2023/06/12","23:18","55","-"
"2023/06/12","23:24","54.9","-"
"2023/06/12","23:30","54.9","-"
"2023/06/12","23:36","54.9","-"
"2023/06/12","23:42","54.9","-"
"2023/06/12","23:48","54.9","-"
"2023/06/12","23:54","54.9","-"
"2023/06/13","00:00","54.9","-"
"2023/06/13","00:06","54.7","-"
"2023/06/13","00:12","54.7","-"
"2023/06/13","00:18","54.5","-"
"2023/06/13","00:24","54.5","-"
"2023/06/13","00:30","54.5","-"
"2023/06/13","00:36","54.5","-"
"2023/06/13","00:42","54.5","-"
"2023/06/13","00:48","54.5","-"
"2023/06/13","00:54","54.5","-"
"2023/06/13","01:00","54.5","-"
"2023/06/13","01:06","54.7","-"
"2023/06/13","01:12","54.7","-"
"2023/06/13","01:18","54.7","-"
"2023/06/13","01:24","54.9","-"
"2023/06/13","01:30","54.9","-"
"2023/06/13","01:36","55","-"
"2023/06/13","01:42","55","-"
"2023/06/13","01:48","55","-"
"2023/06/13","01:54","55","-"
"2023/06/13","02:00","55","-"
"2023/06/13","02:06","54.9","-"
"2023/06/13","02:12","54.9","-"
"2023/06/13","02:18","55.2","-"
"2023/06/13","02:24","55.2","-"
"2023/06/13","02:30","55.2","-"
"2023/06/13","02:36","55.2","-"
"2023/06/13","02:42","55.2","-"
"2023/06/13","02:48","55.4","-"
"2023/06/13","02:54","55.2","-"
"2023/06/13","03:00","55.2","-"
"2023/06/13","03:06","55.2","-"
"2023/06/13","03:12","55.6","-"
"2023/06/13","03:18","55.8","-"
"2023/06/13","03:24","55.9","-"
"2023/06/13","03:30","55.9","-"
"2023/06/13","03:36","56.3","-"
"2023/06/13","03:42","56.5","-"
"2023/06/13","03:48","56.5","-"
"2023/06/13","03:54","56.7","-"
"2023/06/13","04:00","56.7","-"
